Time,Var,Value,EPU
M_201301,MONTHLY_PSC_FNANO_DIFFERENCE_ANOMALY,0.02213154,GOM
M_201301,MONTHLY_PSC_FNANO_DIFFERENCE_ANOMALY,0.00095225,GB
M_201301,MONTHLY_PSC_FNANO_DIFFERENCE_ANOMALY,0.02581692,MAB
M_201302,MONTHLY_PSC_FNANO_DIFFERENCE_ANOMALY,0.00361922,GOM
M_201302,MONTHLY_PSC_FNANO_DIFFERENCE_ANOMALY,-0.006167091,GB
M_201302,MONTHLY_PSC_FNANO_DIFFERENCE_ANOMALY,0.01478381,MAB
M_201303,MONTHLY_PSC_FNANO_DIFFERENCE_ANOMALY,0.008505957,GOM
M_201303,MONTHLY_PSC_FNANO_DIFFERENCE_ANOMALY,0.02024363,GB
M_201303,MONTHLY_PSC_FNANO_DIFFERENCE_ANOMALY,-0.003902775,MAB
M_201304,MONTHLY_PSC_FNANO_DIFFERENCE_ANOMALY,0.03532358,GOM
M_201304,MONTHLY_PSC_FNANO_DIFFERENCE_ANOMALY,0.02115559,GB
M_201304,MONTHLY_PSC_FNANO_DIFFERENCE_ANOMALY,-0.007556581,MAB
M_201305,MONTHLY_PSC_FNANO_DIFFERENCE_ANOMALY,0.04355261,GOM
M_201305,MONTHLY_PSC_FNANO_DIFFERENCE_ANOMALY,0.01551175,GB
M_201305,MONTHLY_PSC_FNANO_DIFFERENCE_ANOMALY,-0.03395588,MAB
M_201306,MONTHLY_PSC_FNANO_DIFFERENCE_ANOMALY,0.01076283,GOM
M_201306,MONTHLY_PSC_FNANO_DIFFERENCE_ANOMALY,0.01243042,GB
M_201306,MONTHLY_PSC_FNANO_DIFFERENCE_ANOMALY,-0.02644436,MAB
M_201307,MONTHLY_PSC_FNANO_DIFFERENCE_ANOMALY,0.008691654,GOM
M_201307,MONTHLY_PSC_FNANO_DIFFERENCE_ANOMALY,0.03110052,GB
M_201307,MONTHLY_PSC_FNANO_DIFFERENCE_ANOMALY,0.001671994,MAB
M_201308,MONTHLY_PSC_FNANO_DIFFERENCE_ANOMALY,0.002697917,GOM
M_201308,MONTHLY_PSC_FNANO_DIFFERENCE_ANOMALY,0.007095383,GB
M_201308,MONTHLY_PSC_FNANO_DIFFERENCE_ANOMALY,0.00556478,MAB
M_201309,MONTHLY_PSC_FNANO_DIFFERENCE_ANOMALY,-0.005114536,GOM
M_201309,MONTHLY_PSC_FNANO_DIFFERENCE_ANOMALY,-0.003552975,GB
M_201309,MONTHLY_PSC_FNANO_DIFFERENCE_ANOMALY,0.0045148,MAB
M_201310,MONTHLY_PSC_FNANO_DIFFERENCE_ANOMALY,0.02092929,GOM
M_201310,MONTHLY_PSC_FNANO_DIFFERENCE_ANOMALY,0.01410772,GB
M_201310,MONTHLY_PSC_FNANO_DIFFERENCE_ANOMALY,0.01252895,MAB
M_201311,MONTHLY_PSC_FNANO_DIFFERENCE_ANOMALY,-0.02437019,GOM
M_201311,MONTHLY_PSC_FNANO_DIFFERENCE_ANOMALY,-0.01885623,GB
M_201311,MONTHLY_PSC_FNANO_DIFFERENCE_ANOMALY,0.004059935,MAB
M_201312,MONTHLY_PSC_FNANO_DIFFERENCE_ANOMALY,-0.009062449,GOM
M_201312,MONTHLY_PSC_FNANO_DIFFERENCE_ANOMALY,-0.02384263,GB
M_201312,MONTHLY_PSC_FNANO_DIFFERENCE_ANOMALY,0.00489702,MAB
M_201401,MONTHLY_PSC_FNANO_DIFFERENCE_ANOMALY,-0.01186926,GOM
M_201401,MONTHLY_PSC_FNANO_DIFFERENCE_ANOMALY,-0.0290996,GB
M_201401,MONTHLY_PSC_FNANO_DIFFERENCE_ANOMALY,0.0004855,MAB
M_201402,MONTHLY_PSC_FNANO_DIFFERENCE_ANOMALY,-0.000842629,GOM
M_201402,MONTHLY_PSC_FNANO_DIFFERENCE_ANOMALY,-0.01407077,GB
M_201402,MONTHLY_PSC_FNANO_DIFFERENCE_ANOMALY,-0.0138967,MAB
M_201403,MONTHLY_PSC_FNANO_DIFFERENCE_ANOMALY,0.009613953,GOM
M_201403,MONTHLY_PSC_FNANO_DIFFERENCE_ANOMALY,-0.02445058,GB
M_201403,MONTHLY_PSC_FNANO_DIFFERENCE_ANOMALY,-0.006955881,MAB
M_201404,MONTHLY_PSC_FNANO_DIFFERENCE_ANOMALY,0.006408977,GOM
M_201404,MONTHLY_PSC_FNANO_DIFFERENCE_ANOMALY,-0.009091963,GB
M_201404,MONTHLY_PSC_FNANO_DIFFERENCE_ANOMALY,-0.01189276,MAB
M_201405,MONTHLY_PSC_FNANO_DIFFERENCE_ANOMALY,0.00065186,GOM
M_201405,MONTHLY_PSC_FNANO_DIFFERENCE_ANOMALY,-0.002950525,GB
M_201405,MONTHLY_PSC_FNANO_DIFFERENCE_ANOMALY,0.02021004,MAB
M_201406,MONTHLY_PSC_FNANO_DIFFERENCE_ANOMALY,-0.00055774,GOM
M_201406,MONTHLY_PSC_FNANO_DIFFERENCE_ANOMALY,-0.011376,GB
M_201406,MONTHLY_PSC_FNANO_DIFFERENCE_ANOMALY,-0.00200983,MAB
M_201407,MONTHLY_PSC_FNANO_DIFFERENCE_ANOMALY,0.002798748,GOM
M_201407,MONTHLY_PSC_FNANO_DIFFERENCE_ANOMALY,-0.003543661,GB
M_201407,MONTHLY_PSC_FNANO_DIFFERENCE_ANOMALY,-0.005188663,MAB
M_201408,MONTHLY_PSC_FNANO_DIFFERENCE_ANOMALY,0.007853019,GOM
M_201408,MONTHLY_PSC_FNANO_DIFFERENCE_ANOMALY,-0.008553572,GB
M_201408,MONTHLY_PSC_FNANO_DIFFERENCE_ANOMALY,-0.003877199,MAB
M_201409,MONTHLY_PSC_FNANO_DIFFERENCE_ANOMALY,0.0286684,GOM
M_201409,MONTHLY_PSC_FNANO_DIFFERENCE_ANOMALY,-0.007205081,GB
M_201409,MONTHLY_PSC_FNANO_DIFFERENCE_ANOMALY,-0.004813087,MAB
M_201410,MONTHLY_PSC_FNANO_DIFFERENCE_ANOMALY,0.001395717,GOM
M_201410,MONTHLY_PSC_FNANO_DIFFERENCE_ANOMALY,-0.027363,GB
M_201410,MONTHLY_PSC_FNANO_DIFFERENCE_ANOMALY,0.00250224,MAB
M_201411,MONTHLY_PSC_FNANO_DIFFERENCE_ANOMALY,0.007384101,GOM
M_201411,MONTHLY_PSC_FNANO_DIFFERENCE_ANOMALY,-0.03722864,GB
M_201411,MONTHLY_PSC_FNANO_DIFFERENCE_ANOMALY,0.005057519,MAB
M_201412,MONTHLY_PSC_FNANO_DIFFERENCE_ANOMALY,0.02069599,GOM
M_201412,MONTHLY_PSC_FNANO_DIFFERENCE_ANOMALY,-0.007599327,GB
M_201412,MONTHLY_PSC_FNANO_DIFFERENCE_ANOMALY,0.002073896,MAB
M_201501,MONTHLY_PSC_FNANO_DIFFERENCE_ANOMALY,-0.000811548,GOM
M_201501,MONTHLY_PSC_FNANO_DIFFERENCE_ANOMALY,-0.01731217,GB
M_201501,MONTHLY_PSC_FNANO_DIFFERENCE_ANOMALY,0.002815854,MAB
M_201502,MONTHLY_PSC_FNANO_DIFFERENCE_ANOMALY,9.61E-05,GOM
M_201502,MONTHLY_PSC_FNANO_DIFFERENCE_ANOMALY,-0.006081374,GB
M_201502,MONTHLY_PSC_FNANO_DIFFERENCE_ANOMALY,-0.008532544,MAB
M_201503,MONTHLY_PSC_FNANO_DIFFERENCE_ANOMALY,0.01266147,GOM
M_201503,MONTHLY_PSC_FNANO_DIFFERENCE_ANOMALY,-0.008245895,GB
M_201503,MONTHLY_PSC_FNANO_DIFFERENCE_ANOMALY,-0.005396186,MAB
M_201504,MONTHLY_PSC_FNANO_DIFFERENCE_ANOMALY,0.01714757,GOM
M_201504,MONTHLY_PSC_FNANO_DIFFERENCE_ANOMALY,-0.01608745,GB
M_201504,MONTHLY_PSC_FNANO_DIFFERENCE_ANOMALY,-0.01555452,MAB
M_201505,MONTHLY_PSC_FNANO_DIFFERENCE_ANOMALY,0.005730988,GOM
M_201505,MONTHLY_PSC_FNANO_DIFFERENCE_ANOMALY,0.02385165,GB
M_201505,MONTHLY_PSC_FNANO_DIFFERENCE_ANOMALY,0.02841862,MAB
M_201506,MONTHLY_PSC_FNANO_DIFFERENCE_ANOMALY,0.006552972,GOM
M_201506,MONTHLY_PSC_FNANO_DIFFERENCE_ANOMALY,0.02467699,GB
M_201506,MONTHLY_PSC_FNANO_DIFFERENCE_ANOMALY,0.007582957,MAB
M_201507,MONTHLY_PSC_FNANO_DIFFERENCE_ANOMALY,0.006732038,GOM
M_201507,MONTHLY_PSC_FNANO_DIFFERENCE_ANOMALY,0.009612843,GB
M_201507,MONTHLY_PSC_FNANO_DIFFERENCE_ANOMALY,-0.01653996,MAB
M_201508,MONTHLY_PSC_FNANO_DIFFERENCE_ANOMALY,0.005334619,GOM
M_201508,MONTHLY_PSC_FNANO_DIFFERENCE_ANOMALY,-0.00274171,GB
M_201508,MONTHLY_PSC_FNANO_DIFFERENCE_ANOMALY,-0.02572202,MAB
M_201509,MONTHLY_PSC_FNANO_DIFFERENCE_ANOMALY,0.04805114,GOM
M_201509,MONTHLY_PSC_FNANO_DIFFERENCE_ANOMALY,0.003553464,GB
M_201509,MONTHLY_PSC_FNANO_DIFFERENCE_ANOMALY,-0.0214725,MAB
M_201510,MONTHLY_PSC_FNANO_DIFFERENCE_ANOMALY,-0.01328178,GOM
M_201510,MONTHLY_PSC_FNANO_DIFFERENCE_ANOMALY,-0.000454537,GB
M_201510,MONTHLY_PSC_FNANO_DIFFERENCE_ANOMALY,-0.01467069,MAB
M_201511,MONTHLY_PSC_FNANO_DIFFERENCE_ANOMALY,-0.03429234,GOM
M_201511,MONTHLY_PSC_FNANO_DIFFERENCE_ANOMALY,-0.02001167,GB
M_201511,MONTHLY_PSC_FNANO_DIFFERENCE_ANOMALY,0.05254275,MAB
M_201512,MONTHLY_PSC_FNANO_DIFFERENCE_ANOMALY,-0.01292501,GOM
M_201512,MONTHLY_PSC_FNANO_DIFFERENCE_ANOMALY,-0.002653319,GB
M_201512,MONTHLY_PSC_FNANO_DIFFERENCE_ANOMALY,0.04729974,MAB
M_201601,MONTHLY_PSC_FNANO_DIFFERENCE_ANOMALY,0.000210855,GOM
M_201601,MONTHLY_PSC_FNANO_DIFFERENCE_ANOMALY,0.009116685,GB
M_201601,MONTHLY_PSC_FNANO_DIFFERENCE_ANOMALY,0.01188476,MAB
M_201602,MONTHLY_PSC_FNANO_DIFFERENCE_ANOMALY,-0.004996616,GOM
M_201602,MONTHLY_PSC_FNANO_DIFFERENCE_ANOMALY,-0.005542365,GB
M_201602,MONTHLY_PSC_FNANO_DIFFERENCE_ANOMALY,0.009878179,MAB
M_201603,MONTHLY_PSC_FNANO_DIFFERENCE_ANOMALY,0.000988882,GOM
M_201603,MONTHLY_PSC_FNANO_DIFFERENCE_ANOMALY,-0.006585232,GB
M_201603,MONTHLY_PSC_FNANO_DIFFERENCE_ANOMALY,0.02821807,MAB
M_201604,MONTHLY_PSC_FNANO_DIFFERENCE_ANOMALY,-0.005183333,GOM
M_201604,MONTHLY_PSC_FNANO_DIFFERENCE_ANOMALY,0.01905133,GB
M_201604,MONTHLY_PSC_FNANO_DIFFERENCE_ANOMALY,0.01864951,MAB
M_201605,MONTHLY_PSC_FNANO_DIFFERENCE_ANOMALY,-0.01012512,GOM
M_201605,MONTHLY_PSC_FNANO_DIFFERENCE_ANOMALY,0.007278882,GB
M_201605,MONTHLY_PSC_FNANO_DIFFERENCE_ANOMALY,-0.004331195,MAB
M_201606,MONTHLY_PSC_FNANO_DIFFERENCE_ANOMALY,0.02450034,GOM
M_201606,MONTHLY_PSC_FNANO_DIFFERENCE_ANOMALY,-0.01084196,GB
M_201606,MONTHLY_PSC_FNANO_DIFFERENCE_ANOMALY,-0.000377339,MAB
M_201607,MONTHLY_PSC_FNANO_DIFFERENCE_ANOMALY,0.01525361,GOM
M_201607,MONTHLY_PSC_FNANO_DIFFERENCE_ANOMALY,0.01804067,GB
M_201607,MONTHLY_PSC_FNANO_DIFFERENCE_ANOMALY,-0.001271872,MAB
M_201608,MONTHLY_PSC_FNANO_DIFFERENCE_ANOMALY,0.001640426,GOM
M_201608,MONTHLY_PSC_FNANO_DIFFERENCE_ANOMALY,0.002288172,GB
M_201608,MONTHLY_PSC_FNANO_DIFFERENCE_ANOMALY,-0.01269023,MAB
M_201609,MONTHLY_PSC_FNANO_DIFFERENCE_ANOMALY,0.01786278,GOM
M_201609,MONTHLY_PSC_FNANO_DIFFERENCE_ANOMALY,0.00533888,GB
M_201609,MONTHLY_PSC_FNANO_DIFFERENCE_ANOMALY,-0.000811237,MAB
M_201610,MONTHLY_PSC_FNANO_DIFFERENCE_ANOMALY,0.02757192,GOM
M_201610,MONTHLY_PSC_FNANO_DIFFERENCE_ANOMALY,0.04558582,GB
M_201610,MONTHLY_PSC_FNANO_DIFFERENCE_ANOMALY,0.005514754,MAB
M_201611,MONTHLY_PSC_FNANO_DIFFERENCE_ANOMALY,-0.02741943,GOM
M_201611,MONTHLY_PSC_FNANO_DIFFERENCE_ANOMALY,-0.01247244,GB
M_201611,MONTHLY_PSC_FNANO_DIFFERENCE_ANOMALY,0.05053332,MAB
M_201612,MONTHLY_PSC_FNANO_DIFFERENCE_ANOMALY,0.02245493,GOM
M_201612,MONTHLY_PSC_FNANO_DIFFERENCE_ANOMALY,-0.01586586,GB
M_201612,MONTHLY_PSC_FNANO_DIFFERENCE_ANOMALY,0.02886922,MAB
M_201701,MONTHLY_PSC_FNANO_DIFFERENCE_ANOMALY,0.01692297,GOM
M_201701,MONTHLY_PSC_FNANO_DIFFERENCE_ANOMALY,-0.01101852,GB
M_201701,MONTHLY_PSC_FNANO_DIFFERENCE_ANOMALY,0.02051144,MAB
M_201702,MONTHLY_PSC_FNANO_DIFFERENCE_ANOMALY,0.008393371,GOM
M_201702,MONTHLY_PSC_FNANO_DIFFERENCE_ANOMALY,-0.006328433,GB
M_201702,MONTHLY_PSC_FNANO_DIFFERENCE_ANOMALY,0.01433064,MAB
M_201703,MONTHLY_PSC_FNANO_DIFFERENCE_ANOMALY,0.007089739,GOM
M_201703,MONTHLY_PSC_FNANO_DIFFERENCE_ANOMALY,0.01089043,GB
M_201703,MONTHLY_PSC_FNANO_DIFFERENCE_ANOMALY,-0.001617405,MAB
M_201704,MONTHLY_PSC_FNANO_DIFFERENCE_ANOMALY,0.004579833,GOM
M_201704,MONTHLY_PSC_FNANO_DIFFERENCE_ANOMALY,0.002422082,GB
M_201704,MONTHLY_PSC_FNANO_DIFFERENCE_ANOMALY,0.003894556,MAB
M_201705,MONTHLY_PSC_FNANO_DIFFERENCE_ANOMALY,0.01553632,GOM
M_201705,MONTHLY_PSC_FNANO_DIFFERENCE_ANOMALY,0.009388214,GB
M_201705,MONTHLY_PSC_FNANO_DIFFERENCE_ANOMALY,-0.01640178,MAB
M_201706,MONTHLY_PSC_FNANO_DIFFERENCE_ANOMALY,-0.009836245,GOM
M_201706,MONTHLY_PSC_FNANO_DIFFERENCE_ANOMALY,-0.01609165,GB
M_201706,MONTHLY_PSC_FNANO_DIFFERENCE_ANOMALY,-0.01142728,MAB
M_201707,MONTHLY_PSC_FNANO_DIFFERENCE_ANOMALY,0.01209966,GOM
M_201707,MONTHLY_PSC_FNANO_DIFFERENCE_ANOMALY,0.005146084,GB
M_201707,MONTHLY_PSC_FNANO_DIFFERENCE_ANOMALY,0.001838382,MAB
M_201708,MONTHLY_PSC_FNANO_DIFFERENCE_ANOMALY,0.008252898,GOM
M_201708,MONTHLY_PSC_FNANO_DIFFERENCE_ANOMALY,0.000893094,GB
M_201708,MONTHLY_PSC_FNANO_DIFFERENCE_ANOMALY,-0.001754156,MAB
M_201709,MONTHLY_PSC_FNANO_DIFFERENCE_ANOMALY,-0.00264184,GOM
M_201709,MONTHLY_PSC_FNANO_DIFFERENCE_ANOMALY,0.001668228,GB
M_201709,MONTHLY_PSC_FNANO_DIFFERENCE_ANOMALY,0.009812392,MAB
M_201710,MONTHLY_PSC_FNANO_DIFFERENCE_ANOMALY,0.006823461,GOM
M_201710,MONTHLY_PSC_FNANO_DIFFERENCE_ANOMALY,-0.008159795,GB
M_201710,MONTHLY_PSC_FNANO_DIFFERENCE_ANOMALY,0.01036932,MAB
M_201711,MONTHLY_PSC_FNANO_DIFFERENCE_ANOMALY,-0.01754781,GOM
M_201711,MONTHLY_PSC_FNANO_DIFFERENCE_ANOMALY,-0.02030602,GB
M_201711,MONTHLY_PSC_FNANO_DIFFERENCE_ANOMALY,-0.001336433,MAB
M_201712,MONTHLY_PSC_FNANO_DIFFERENCE_ANOMALY,-0.01758816,GOM
M_201712,MONTHLY_PSC_FNANO_DIFFERENCE_ANOMALY,-0.007070648,GB
M_201712,MONTHLY_PSC_FNANO_DIFFERENCE_ANOMALY,0.01275263,MAB
M_201801,MONTHLY_PSC_FNANO_DIFFERENCE_ANOMALY,-0.001842365,GOM
M_201801,MONTHLY_PSC_FNANO_DIFFERENCE_ANOMALY,-0.01115765,GB
M_201801,MONTHLY_PSC_FNANO_DIFFERENCE_ANOMALY,-0.0151449,MAB
M_201802,MONTHLY_PSC_FNANO_DIFFERENCE_ANOMALY,-0.009857174,GOM
M_201802,MONTHLY_PSC_FNANO_DIFFERENCE_ANOMALY,0.007339393,GB
M_201802,MONTHLY_PSC_FNANO_DIFFERENCE_ANOMALY,-0.008821709,MAB
M_201803,MONTHLY_PSC_FNANO_DIFFERENCE_ANOMALY,-0.008012072,GOM
M_201803,MONTHLY_PSC_FNANO_DIFFERENCE_ANOMALY,-0.001113278,GB
M_201803,MONTHLY_PSC_FNANO_DIFFERENCE_ANOMALY,-0.01675109,MAB
M_201804,MONTHLY_PSC_FNANO_DIFFERENCE_ANOMALY,-0.01886315,GOM
M_201804,MONTHLY_PSC_FNANO_DIFFERENCE_ANOMALY,0.006816641,GB
M_201804,MONTHLY_PSC_FNANO_DIFFERENCE_ANOMALY,-0.005535827,MAB
M_201805,MONTHLY_PSC_FNANO_DIFFERENCE_ANOMALY,0.03234754,GOM
M_201805,MONTHLY_PSC_FNANO_DIFFERENCE_ANOMALY,0.01731849,GB
M_201805,MONTHLY_PSC_FNANO_DIFFERENCE_ANOMALY,-0.005939177,MAB
M_201806,MONTHLY_PSC_FNANO_DIFFERENCE_ANOMALY,0.01306039,GOM
M_201806,MONTHLY_PSC_FNANO_DIFFERENCE_ANOMALY,-0.00041659,GB
M_201806,MONTHLY_PSC_FNANO_DIFFERENCE_ANOMALY,-0.007038032,MAB
M_201807,MONTHLY_PSC_FNANO_DIFFERENCE_ANOMALY,0.02277804,GOM
M_201807,MONTHLY_PSC_FNANO_DIFFERENCE_ANOMALY,0.02038864,GB
M_201807,MONTHLY_PSC_FNANO_DIFFERENCE_ANOMALY,0.000876145,MAB
M_201808,MONTHLY_PSC_FNANO_DIFFERENCE_ANOMALY,0.01399013,GOM
M_201808,MONTHLY_PSC_FNANO_DIFFERENCE_ANOMALY,0.01535401,GB
M_201808,MONTHLY_PSC_FNANO_DIFFERENCE_ANOMALY,0.007918562,MAB
M_201809,MONTHLY_PSC_FNANO_DIFFERENCE_ANOMALY,0.05278553,GOM
M_201809,MONTHLY_PSC_FNANO_DIFFERENCE_ANOMALY,0.02254091,GB
M_201809,MONTHLY_PSC_FNANO_DIFFERENCE_ANOMALY,-0.001277047,MAB
M_201810,MONTHLY_PSC_FNANO_DIFFERENCE_ANOMALY,0.0217908,GOM
M_201810,MONTHLY_PSC_FNANO_DIFFERENCE_ANOMALY,-0.000909085,GB
M_201810,MONTHLY_PSC_FNANO_DIFFERENCE_ANOMALY,-0.01493324,MAB
M_201811,MONTHLY_PSC_FNANO_DIFFERENCE_ANOMALY,-0.007160068,GOM
M_201811,MONTHLY_PSC_FNANO_DIFFERENCE_ANOMALY,-0.03154937,GB
M_201811,MONTHLY_PSC_FNANO_DIFFERENCE_ANOMALY,-0.03932321,MAB
M_201812,MONTHLY_PSC_FNANO_DIFFERENCE_ANOMALY,-0.0415337,GOM
M_201812,MONTHLY_PSC_FNANO_DIFFERENCE_ANOMALY,-0.04389772,GB
M_201812,MONTHLY_PSC_FNANO_DIFFERENCE_ANOMALY,-0.03938399,MAB
M_201901,MONTHLY_PSC_FNANO_DIFFERENCE_ANOMALY,-0.01584513,GOM
M_201901,MONTHLY_PSC_FNANO_DIFFERENCE_ANOMALY,-0.02408465,GB
M_201901,MONTHLY_PSC_FNANO_DIFFERENCE_ANOMALY,-0.03020998,MAB
M_201902,MONTHLY_PSC_FNANO_DIFFERENCE_ANOMALY,0.001359827,GOM
M_201902,MONTHLY_PSC_FNANO_DIFFERENCE_ANOMALY,-0.002491186,GB
M_201902,MONTHLY_PSC_FNANO_DIFFERENCE_ANOMALY,-0.006394759,MAB
M_201903,MONTHLY_PSC_FNANO_DIFFERENCE_ANOMALY,0.01339627,GOM
M_201903,MONTHLY_PSC_FNANO_DIFFERENCE_ANOMALY,0.007990551,GB
M_201903,MONTHLY_PSC_FNANO_DIFFERENCE_ANOMALY,0.003852422,MAB
M_201904,MONTHLY_PSC_FNANO_DIFFERENCE_ANOMALY,0.03681429,GOM
M_201904,MONTHLY_PSC_FNANO_DIFFERENCE_ANOMALY,0.01055293,GB
M_201904,MONTHLY_PSC_FNANO_DIFFERENCE_ANOMALY,0.01774854,MAB
M_201905,MONTHLY_PSC_FNANO_DIFFERENCE_ANOMALY,-0.01792702,GOM
M_201905,MONTHLY_PSC_FNANO_DIFFERENCE_ANOMALY,-0.008079839,GB
M_201905,MONTHLY_PSC_FNANO_DIFFERENCE_ANOMALY,0.01500032,MAB
M_201906,MONTHLY_PSC_FNANO_DIFFERENCE_ANOMALY,-0.03860288,GOM
M_201906,MONTHLY_PSC_FNANO_DIFFERENCE_ANOMALY,-0.02670378,GB
M_201906,MONTHLY_PSC_FNANO_DIFFERENCE_ANOMALY,0.001162195,MAB
M_201907,MONTHLY_PSC_FNANO_DIFFERENCE_ANOMALY,0.00364037,GOM
M_201907,MONTHLY_PSC_FNANO_DIFFERENCE_ANOMALY,-0.01359445,GB
M_201907,MONTHLY_PSC_FNANO_DIFFERENCE_ANOMALY,0.001874226,MAB
M_201908,MONTHLY_PSC_FNANO_DIFFERENCE_ANOMALY,0.008847141,GOM
M_201908,MONTHLY_PSC_FNANO_DIFFERENCE_ANOMALY,0.004679876,GB
M_201908,MONTHLY_PSC_FNANO_DIFFERENCE_ANOMALY,0.00760387,MAB
M_201909,MONTHLY_PSC_FNANO_DIFFERENCE_ANOMALY,0.00113088,GOM
M_201909,MONTHLY_PSC_FNANO_DIFFERENCE_ANOMALY,-0.007330318,GB
M_201909,MONTHLY_PSC_FNANO_DIFFERENCE_ANOMALY,0.001704225,MAB
M_201910,MONTHLY_PSC_FNANO_DIFFERENCE_ANOMALY,-0.01938218,GOM
M_201910,MONTHLY_PSC_FNANO_DIFFERENCE_ANOMALY,-0.005060302,GB
M_201910,MONTHLY_PSC_FNANO_DIFFERENCE_ANOMALY,-0.008234321,MAB
M_201911,MONTHLY_PSC_FNANO_DIFFERENCE_ANOMALY,0.001899452,GOM
M_201911,MONTHLY_PSC_FNANO_DIFFERENCE_ANOMALY,-0.01709577,GB
M_201911,MONTHLY_PSC_FNANO_DIFFERENCE_ANOMALY,0.01247316,MAB
M_201912,MONTHLY_PSC_FNANO_DIFFERENCE_ANOMALY,0.01845029,GOM
M_201912,MONTHLY_PSC_FNANO_DIFFERENCE_ANOMALY,-0.004355697,GB
M_201912,MONTHLY_PSC_FNANO_DIFFERENCE_ANOMALY,-0.009731284,MAB
M_202001,MONTHLY_PSC_FNANO_DIFFERENCE_ANOMALY,-0.00429218,GOM
M_202001,MONTHLY_PSC_FNANO_DIFFERENCE_ANOMALY,-0.009422418,GB
M_202001,MONTHLY_PSC_FNANO_DIFFERENCE_ANOMALY,0.000975653,MAB
M_202002,MONTHLY_PSC_FNANO_DIFFERENCE_ANOMALY,-0.000471501,GOM
M_202002,MONTHLY_PSC_FNANO_DIFFERENCE_ANOMALY,-0.00334228,GB
M_202002,MONTHLY_PSC_FNANO_DIFFERENCE_ANOMALY,0.01590331,MAB
M_202003,MONTHLY_PSC_FNANO_DIFFERENCE_ANOMALY,0.003151634,GOM
M_202003,MONTHLY_PSC_FNANO_DIFFERENCE_ANOMALY,0.005213962,GB
M_202003,MONTHLY_PSC_FNANO_DIFFERENCE_ANOMALY,0.01790394,MAB
M_202004,MONTHLY_PSC_FNANO_DIFFERENCE_ANOMALY,0.01244883,GOM
M_202004,MONTHLY_PSC_FNANO_DIFFERENCE_ANOMALY,0.008817126,GB
M_202004,MONTHLY_PSC_FNANO_DIFFERENCE_ANOMALY,0.006673493,MAB
M_202005,MONTHLY_PSC_FNANO_DIFFERENCE_ANOMALY,-0.01022643,GOM
M_202005,MONTHLY_PSC_FNANO_DIFFERENCE_ANOMALY,-0.01615619,GB
M_202005,MONTHLY_PSC_FNANO_DIFFERENCE_ANOMALY,-0.03658176,MAB
M_202006,MONTHLY_PSC_FNANO_DIFFERENCE_ANOMALY,0.0236381,GOM
M_202006,MONTHLY_PSC_FNANO_DIFFERENCE_ANOMALY,0.005195724,GB
M_202006,MONTHLY_PSC_FNANO_DIFFERENCE_ANOMALY,0.008937771,MAB
M_202007,MONTHLY_PSC_FNANO_DIFFERENCE_ANOMALY,0.003444595,GOM
M_202007,MONTHLY_PSC_FNANO_DIFFERENCE_ANOMALY,0.02192768,GB
M_202007,MONTHLY_PSC_FNANO_DIFFERENCE_ANOMALY,0.002843697,MAB
M_202008,MONTHLY_PSC_FNANO_DIFFERENCE_ANOMALY,0.003087732,GOM
M_202008,MONTHLY_PSC_FNANO_DIFFERENCE_ANOMALY,0.01509702,GB
M_202008,MONTHLY_PSC_FNANO_DIFFERENCE_ANOMALY,0.002949609,MAB
M_202009,MONTHLY_PSC_FNANO_DIFFERENCE_ANOMALY,0.03629152,GOM
M_202009,MONTHLY_PSC_FNANO_DIFFERENCE_ANOMALY,0.02127641,GB
M_202009,MONTHLY_PSC_FNANO_DIFFERENCE_ANOMALY,0.002172423,MAB
M_202010,MONTHLY_PSC_FNANO_DIFFERENCE_ANOMALY,0.04796399,GOM
M_202010,MONTHLY_PSC_FNANO_DIFFERENCE_ANOMALY,0.0168818,GB
M_202010,MONTHLY_PSC_FNANO_DIFFERENCE_ANOMALY,0.02704288,MAB
M_202011,MONTHLY_PSC_FNANO_DIFFERENCE_ANOMALY,-0.02046022,GOM
M_202011,MONTHLY_PSC_FNANO_DIFFERENCE_ANOMALY,0.003759258,GB
M_202011,MONTHLY_PSC_FNANO_DIFFERENCE_ANOMALY,0.03861198,MAB
M_202012,MONTHLY_PSC_FNANO_DIFFERENCE_ANOMALY,-0.02519244,GOM
M_202012,MONTHLY_PSC_FNANO_DIFFERENCE_ANOMALY,-0.005838741,GB
M_202012,MONTHLY_PSC_FNANO_DIFFERENCE_ANOMALY,0.005413955,MAB
M_202101,MONTHLY_PSC_FNANO_DIFFERENCE_ANOMALY,-0.01378747,GOM
M_202101,MONTHLY_PSC_FNANO_DIFFERENCE_ANOMALY,0.004789289,GB
M_202101,MONTHLY_PSC_FNANO_DIFFERENCE_ANOMALY,-0.004553449,MAB
M_202102,MONTHLY_PSC_FNANO_DIFFERENCE_ANOMALY,-0.0102468,GOM
M_202102,MONTHLY_PSC_FNANO_DIFFERENCE_ANOMALY,0.003418206,GB
M_202102,MONTHLY_PSC_FNANO_DIFFERENCE_ANOMALY,-0.006863863,MAB
M_202103,MONTHLY_PSC_FNANO_DIFFERENCE_ANOMALY,-0.01243767,GOM
M_202103,MONTHLY_PSC_FNANO_DIFFERENCE_ANOMALY,0.004304378,GB
