"","Time","Var","Value","EPU","Units"
"28905","M_200209","MONTHLY_PSC_FMICRO_MEDIAN",0.3125553,"MAB",NA
"28906","M_200210","MONTHLY_PSC_FMICRO_MEDIAN",0.5375541,"GOM",NA
"28907","M_200210","MONTHLY_PSC_FMICRO_MEDIAN",0.5147917,"GB",NA
"28908","M_200210","MONTHLY_PSC_FMICRO_MEDIAN",0.3559925,"MAB",NA
"28909","M_200211","MONTHLY_PSC_FMICRO_MEDIAN",0.4340065,"GOM",NA
"28910","M_200211","MONTHLY_PSC_FMICRO_MEDIAN",0.5091227,"GB",NA
"28911","M_200211","MONTHLY_PSC_FMICRO_MEDIAN",0.5065333,"MAB",NA
"28912","M_200212","MONTHLY_PSC_FMICRO_MEDIAN",0.46978,"GOM",NA
"28913","M_200212","MONTHLY_PSC_FMICRO_MEDIAN",0.5295442,"GB",NA
"28914","M_200212","MONTHLY_PSC_FMICRO_MEDIAN",0.5497054,"MAB",NA
"28915","M_200301","MONTHLY_PSC_FMICRO_MEDIAN",0.5535272,"GOM",NA
"28916","M_200301","MONTHLY_PSC_FMICRO_MEDIAN",0.5879537,"GB",NA
"28917","M_200301","MONTHLY_PSC_FMICRO_MEDIAN",0.5674464,"MAB",NA
"28918","M_200302","MONTHLY_PSC_FMICRO_MEDIAN",0.5523305,"GOM",NA
"28919","M_200302","MONTHLY_PSC_FMICRO_MEDIAN",0.60607,"GB",NA
"28920","M_200302","MONTHLY_PSC_FMICRO_MEDIAN",0.6049418,"MAB",NA
"28921","M_200303","MONTHLY_PSC_FMICRO_MEDIAN",0.5522683,"GOM",NA
"28922","M_200303","MONTHLY_PSC_FMICRO_MEDIAN",0.6589189,"GB",NA
"28923","M_200303","MONTHLY_PSC_FMICRO_MEDIAN",0.6577044,"MAB",NA
"28924","M_200304","MONTHLY_PSC_FMICRO_MEDIAN",0.686231,"GOM",NA
"28925","M_200304","MONTHLY_PSC_FMICRO_MEDIAN",0.6725938,"GB",NA
"28926","M_200304","MONTHLY_PSC_FMICRO_MEDIAN",0.6362087,"MAB",NA
"28927","M_200305","MONTHLY_PSC_FMICRO_MEDIAN",0.6005016,"GOM",NA
"28928","M_200305","MONTHLY_PSC_FMICRO_MEDIAN",0.5740268,"GB",NA
"28929","M_200305","MONTHLY_PSC_FMICRO_MEDIAN",0.466637,"MAB",NA
"28930","M_200306","MONTHLY_PSC_FMICRO_MEDIAN",0.451836,"GOM",NA
"28931","M_200306","MONTHLY_PSC_FMICRO_MEDIAN",0.4936942,"GB",NA
"28932","M_200306","MONTHLY_PSC_FMICRO_MEDIAN",0.3392693,"MAB",NA
"28933","M_200307","MONTHLY_PSC_FMICRO_MEDIAN",0.332735,"GOM",NA
"28934","M_200307","MONTHLY_PSC_FMICRO_MEDIAN",0.4150169,"GB",NA
"28935","M_200307","MONTHLY_PSC_FMICRO_MEDIAN",0.3103332,"MAB",NA
"28936","M_200308","MONTHLY_PSC_FMICRO_MEDIAN",0.3316185,"GOM",NA
"28937","M_200308","MONTHLY_PSC_FMICRO_MEDIAN",0.3532138,"GB",NA
"28938","M_200308","MONTHLY_PSC_FMICRO_MEDIAN",0.3650514,"MAB",NA
"28939","M_200309","MONTHLY_PSC_FMICRO_MEDIAN",0.3401274,"GOM",NA
"28940","M_200309","MONTHLY_PSC_FMICRO_MEDIAN",0.3657039,"GB",NA
"28941","M_200309","MONTHLY_PSC_FMICRO_MEDIAN",0.3307214,"MAB",NA
"28942","M_200310","MONTHLY_PSC_FMICRO_MEDIAN",0.4654811,"GOM",NA
"28943","M_200310","MONTHLY_PSC_FMICRO_MEDIAN",0.4706897,"GB",NA
"28944","M_200310","MONTHLY_PSC_FMICRO_MEDIAN",0.3451132,"MAB",NA
"28945","M_200311","MONTHLY_PSC_FMICRO_MEDIAN",0.4600417,"GOM",NA
"28946","M_200311","MONTHLY_PSC_FMICRO_MEDIAN",0.5090987,"GB",NA
"28947","M_200311","MONTHLY_PSC_FMICRO_MEDIAN",0.4755623,"MAB",NA
"28948","M_200312","MONTHLY_PSC_FMICRO_MEDIAN",0.5285334,"GOM",NA
"28949","M_200312","MONTHLY_PSC_FMICRO_MEDIAN",0.5681735,"GB",NA
"28950","M_200312","MONTHLY_PSC_FMICRO_MEDIAN",0.5798142,"MAB",NA
"28951","M_200401","MONTHLY_PSC_FMICRO_MEDIAN",0.5689781,"GOM",NA
"28952","M_200401","MONTHLY_PSC_FMICRO_MEDIAN",0.606433,"GB",NA
"28953","M_200401","MONTHLY_PSC_FMICRO_MEDIAN",0.6407281,"MAB",NA
"28954","M_200402","MONTHLY_PSC_FMICRO_MEDIAN",0.5554262,"GOM",NA
"28955","M_200402","MONTHLY_PSC_FMICRO_MEDIAN",0.595681,"GB",NA
"28956","M_200402","MONTHLY_PSC_FMICRO_MEDIAN",0.6170798,"MAB",NA
"28957","M_200403","MONTHLY_PSC_FMICRO_MEDIAN",0.5549797,"GOM",NA
"28958","M_200403","MONTHLY_PSC_FMICRO_MEDIAN",0.6439417,"GB",NA
"28959","M_200403","MONTHLY_PSC_FMICRO_MEDIAN",0.6284071,"MAB",NA
"28960","M_200404","MONTHLY_PSC_FMICRO_MEDIAN",0.6692134,"GOM",NA
"28961","M_200404","MONTHLY_PSC_FMICRO_MEDIAN",0.7514793,"GB",NA
"28962","M_200404","MONTHLY_PSC_FMICRO_MEDIAN",0.5638685,"MAB",NA
"28963","M_200405","MONTHLY_PSC_FMICRO_MEDIAN",0.5707868,"GOM",NA
"28964","M_200405","MONTHLY_PSC_FMICRO_MEDIAN",0.5777856,"GB",NA
"28965","M_200405","MONTHLY_PSC_FMICRO_MEDIAN",0.4133087,"MAB",NA
"28966","M_200406","MONTHLY_PSC_FMICRO_MEDIAN",0.4116696,"GOM",NA
"28967","M_200406","MONTHLY_PSC_FMICRO_MEDIAN",0.5022323,"GB",NA
"28968","M_200406","MONTHLY_PSC_FMICRO_MEDIAN",0.2975321,"MAB",NA
"28969","M_200407","MONTHLY_PSC_FMICRO_MEDIAN",0.3339795,"GOM",NA
"28970","M_200407","MONTHLY_PSC_FMICRO_MEDIAN",0.4142244,"GB",NA
"28971","M_200407","MONTHLY_PSC_FMICRO_MEDIAN",0.2786411,"MAB",NA
"28972","M_200408","MONTHLY_PSC_FMICRO_MEDIAN",0.3180957,"GOM",NA
"28973","M_200408","MONTHLY_PSC_FMICRO_MEDIAN",0.3747201,"GB",NA
"28974","M_200408","MONTHLY_PSC_FMICRO_MEDIAN",0.2884082,"MAB",NA
"28975","M_200409","MONTHLY_PSC_FMICRO_MEDIAN",0.3834903,"GOM",NA
"28976","M_200409","MONTHLY_PSC_FMICRO_MEDIAN",0.4142363,"GB",NA
"28977","M_200409","MONTHLY_PSC_FMICRO_MEDIAN",0.3029247,"MAB",NA
"28978","M_200410","MONTHLY_PSC_FMICRO_MEDIAN",0.4881645,"GOM",NA
"28979","M_200410","MONTHLY_PSC_FMICRO_MEDIAN",0.492758,"GB",NA
"28980","M_200410","MONTHLY_PSC_FMICRO_MEDIAN",0.404455,"MAB",NA
"28981","M_200411","MONTHLY_PSC_FMICRO_MEDIAN",0.4572715,"GOM",NA
"28982","M_200411","MONTHLY_PSC_FMICRO_MEDIAN",0.5221556,"GB",NA
"28983","M_200411","MONTHLY_PSC_FMICRO_MEDIAN",0.5676506,"MAB",NA
"28984","M_200412","MONTHLY_PSC_FMICRO_MEDIAN",0.5131047,"GOM",NA
"28985","M_200412","MONTHLY_PSC_FMICRO_MEDIAN",0.5334902,"GB",NA
"28986","M_200412","MONTHLY_PSC_FMICRO_MEDIAN",0.5125674,"MAB",NA
"28987","M_200501","MONTHLY_PSC_FMICRO_MEDIAN",0.5506552,"GOM",NA
"28988","M_200501","MONTHLY_PSC_FMICRO_MEDIAN",0.5847388,"GB",NA
"28989","M_200501","MONTHLY_PSC_FMICRO_MEDIAN",0.6138995,"MAB",NA
"28990","M_200502","MONTHLY_PSC_FMICRO_MEDIAN",0.548542,"GOM",NA
"28991","M_200502","MONTHLY_PSC_FMICRO_MEDIAN",0.5916758,"GB",NA
"28992","M_200502","MONTHLY_PSC_FMICRO_MEDIAN",0.6226426,"MAB",NA
"28993","M_200503","MONTHLY_PSC_FMICRO_MEDIAN",0.5472299,"GOM",NA
"28994","M_200503","MONTHLY_PSC_FMICRO_MEDIAN",0.614026,"GB",NA
"28995","M_200503","MONTHLY_PSC_FMICRO_MEDIAN",0.6027175,"MAB",NA
"28996","M_200504","MONTHLY_PSC_FMICRO_MEDIAN",0.6497649,"GOM",NA
"28997","M_200504","MONTHLY_PSC_FMICRO_MEDIAN",0.6644665,"GB",NA
"28998","M_200504","MONTHLY_PSC_FMICRO_MEDIAN",0.565457,"MAB",NA
"28999","M_200505","MONTHLY_PSC_FMICRO_MEDIAN",0.6040112,"GOM",NA
"29000","M_200505","MONTHLY_PSC_FMICRO_MEDIAN",0.5654758,"GB",NA
"29001","M_200505","MONTHLY_PSC_FMICRO_MEDIAN",0.4337764,"MAB",NA
"29002","M_200506","MONTHLY_PSC_FMICRO_MEDIAN",0.4986455,"GOM",NA
"29003","M_200506","MONTHLY_PSC_FMICRO_MEDIAN",0.5101123,"GB",NA
"29004","M_200506","MONTHLY_PSC_FMICRO_MEDIAN",0.3100001,"MAB",NA
"29005","M_200507","MONTHLY_PSC_FMICRO_MEDIAN",0.3679478,"GOM",NA
"29006","M_200507","MONTHLY_PSC_FMICRO_MEDIAN",0.4306504,"GB",NA
"29007","M_200507","MONTHLY_PSC_FMICRO_MEDIAN",0.2938856,"MAB",NA
"29008","M_200508","MONTHLY_PSC_FMICRO_MEDIAN",0.3311575,"GOM",NA
"29009","M_200508","MONTHLY_PSC_FMICRO_MEDIAN",0.3631141,"GB",NA
"29010","M_200508","MONTHLY_PSC_FMICRO_MEDIAN",0.2993496,"MAB",NA
"29011","M_200509","MONTHLY_PSC_FMICRO_MEDIAN",0.3913405,"GOM",NA
"29012","M_200509","MONTHLY_PSC_FMICRO_MEDIAN",0.3699192,"GB",NA
"29013","M_200509","MONTHLY_PSC_FMICRO_MEDIAN",0.2893838,"MAB",NA
"29014","M_200510","MONTHLY_PSC_FMICRO_MEDIAN",0.4789983,"GOM",NA
"29015","M_200510","MONTHLY_PSC_FMICRO_MEDIAN",0.4404286,"GB",NA
"29016","M_200510","MONTHLY_PSC_FMICRO_MEDIAN",0.3840362,"MAB",NA
"29017","M_200511","MONTHLY_PSC_FMICRO_MEDIAN",0.4778868,"GOM",NA
"29018","M_200511","MONTHLY_PSC_FMICRO_MEDIAN",0.5345376,"GB",NA
"29019","M_200511","MONTHLY_PSC_FMICRO_MEDIAN",0.60409,"MAB",NA
"29020","M_200512","MONTHLY_PSC_FMICRO_MEDIAN",0.5334358,"GOM",NA
"29021","M_200512","MONTHLY_PSC_FMICRO_MEDIAN",0.5598728,"GB",NA
"29022","M_200512","MONTHLY_PSC_FMICRO_MEDIAN",0.5984465,"MAB",NA
"29023","M_200601","MONTHLY_PSC_FMICRO_MEDIAN",0.5656275,"GOM",NA
"29024","M_200601","MONTHLY_PSC_FMICRO_MEDIAN",0.5856819,"GB",NA
"29025","M_200601","MONTHLY_PSC_FMICRO_MEDIAN",0.6207625,"MAB",NA
"29026","M_200602","MONTHLY_PSC_FMICRO_MEDIAN",0.5594464,"GOM",NA
"29027","M_200602","MONTHLY_PSC_FMICRO_MEDIAN",0.6002191,"GB",NA
"29028","M_200602","MONTHLY_PSC_FMICRO_MEDIAN",0.6448619,"MAB",NA
"29029","M_200603","MONTHLY_PSC_FMICRO_MEDIAN",0.583389,"GOM",NA
"29030","M_200603","MONTHLY_PSC_FMICRO_MEDIAN",0.6677968,"GB",NA
"29031","M_200603","MONTHLY_PSC_FMICRO_MEDIAN",0.6667219,"MAB",NA
"29032","M_200604","MONTHLY_PSC_FMICRO_MEDIAN",0.6582725,"GOM",NA
"29033","M_200604","MONTHLY_PSC_FMICRO_MEDIAN",0.6643377,"GB",NA
"29034","M_200604","MONTHLY_PSC_FMICRO_MEDIAN",0.5333965,"MAB",NA
"29035","M_200605","MONTHLY_PSC_FMICRO_MEDIAN",0.5312171,"GOM",NA
"29036","M_200605","MONTHLY_PSC_FMICRO_MEDIAN",0.5412812,"GB",NA
"29037","M_200605","MONTHLY_PSC_FMICRO_MEDIAN",0.4008672,"MAB",NA
"29038","M_200606","MONTHLY_PSC_FMICRO_MEDIAN",0.4254163,"GOM",NA
"29039","M_200606","MONTHLY_PSC_FMICRO_MEDIAN",0.491627,"GB",NA
"29040","M_200606","MONTHLY_PSC_FMICRO_MEDIAN",0.3309117,"MAB",NA
"29041","M_200607","MONTHLY_PSC_FMICRO_MEDIAN",0.3569648,"GOM",NA
"29042","M_200607","MONTHLY_PSC_FMICRO_MEDIAN",0.4078124,"GB",NA
"29043","M_200607","MONTHLY_PSC_FMICRO_MEDIAN",0.3028949,"MAB",NA
"29044","M_200608","MONTHLY_PSC_FMICRO_MEDIAN",0.374648,"GOM",NA
"29045","M_200608","MONTHLY_PSC_FMICRO_MEDIAN",0.3769917,"GB",NA
"29046","M_200608","MONTHLY_PSC_FMICRO_MEDIAN",0.3263986,"MAB",NA
"29047","M_200609","MONTHLY_PSC_FMICRO_MEDIAN",0.4325783,"GOM",NA
"29048","M_200609","MONTHLY_PSC_FMICRO_MEDIAN",0.4110913,"GB",NA
"29049","M_200609","MONTHLY_PSC_FMICRO_MEDIAN",0.315315,"MAB",NA
"29050","M_200610","MONTHLY_PSC_FMICRO_MEDIAN",0.5460112,"GOM",NA
"29051","M_200610","MONTHLY_PSC_FMICRO_MEDIAN",0.5168187,"GB",NA
"29052","M_200610","MONTHLY_PSC_FMICRO_MEDIAN",0.3603098,"MAB",NA
"29053","M_200611","MONTHLY_PSC_FMICRO_MEDIAN",0.4790416,"GOM",NA
"29054","M_200611","MONTHLY_PSC_FMICRO_MEDIAN",0.5562188,"GB",NA
"29055","M_200611","MONTHLY_PSC_FMICRO_MEDIAN",0.483545,"MAB",NA
"29056","M_200612","MONTHLY_PSC_FMICRO_MEDIAN",0.4680547,"GOM",NA
"29057","M_200612","MONTHLY_PSC_FMICRO_MEDIAN",0.5479409,"GB",NA
"29058","M_200612","MONTHLY_PSC_FMICRO_MEDIAN",0.5194496,"MAB",NA
"29059","M_200701","MONTHLY_PSC_FMICRO_MEDIAN",0.4966495,"GOM",NA
"29060","M_200701","MONTHLY_PSC_FMICRO_MEDIAN",0.5573797,"GB",NA
"29061","M_200701","MONTHLY_PSC_FMICRO_MEDIAN",0.5570749,"MAB",NA
"29062","M_200702","MONTHLY_PSC_FMICRO_MEDIAN",0.5510373,"GOM",NA
"29063","M_200702","MONTHLY_PSC_FMICRO_MEDIAN",0.6087903,"GB",NA
"29064","M_200702","MONTHLY_PSC_FMICRO_MEDIAN",0.6402136,"MAB",NA
"29065","M_200703","MONTHLY_PSC_FMICRO_MEDIAN",0.5626673,"GOM",NA
"29066","M_200703","MONTHLY_PSC_FMICRO_MEDIAN",0.6504055,"GB",NA
"29067","M_200703","MONTHLY_PSC_FMICRO_MEDIAN",0.6294622,"MAB",NA
"29068","M_200704","MONTHLY_PSC_FMICRO_MEDIAN",0.661787,"GOM",NA
"29069","M_200704","MONTHLY_PSC_FMICRO_MEDIAN",0.6757189,"GB",NA
"29070","M_200704","MONTHLY_PSC_FMICRO_MEDIAN",0.5911854,"MAB",NA
"29071","M_200705","MONTHLY_PSC_FMICRO_MEDIAN",0.5669399,"GOM",NA
"29072","M_200705","MONTHLY_PSC_FMICRO_MEDIAN",0.5851262,"GB",NA
"29073","M_200705","MONTHLY_PSC_FMICRO_MEDIAN",0.4534746,"MAB",NA
"29074","M_200706","MONTHLY_PSC_FMICRO_MEDIAN",0.4157763,"GOM",NA
"29075","M_200706","MONTHLY_PSC_FMICRO_MEDIAN",0.5104532,"GB",NA
"29076","M_200706","MONTHLY_PSC_FMICRO_MEDIAN",0.3396376,"MAB",NA
"29077","M_200707","MONTHLY_PSC_FMICRO_MEDIAN",0.3458555,"GOM",NA
"29078","M_200707","MONTHLY_PSC_FMICRO_MEDIAN",0.4413797,"GB",NA
"29079","M_200707","MONTHLY_PSC_FMICRO_MEDIAN",0.3405982,"MAB",NA
"29080","M_200708","MONTHLY_PSC_FMICRO_MEDIAN",0.3464931,"GOM",NA
"29081","M_200708","MONTHLY_PSC_FMICRO_MEDIAN",0.3977532,"GB",NA
"29082","M_200708","MONTHLY_PSC_FMICRO_MEDIAN",0.2978828,"MAB",NA
"29083","M_200709","MONTHLY_PSC_FMICRO_MEDIAN",0.4118967,"GOM",NA
"29084","M_200709","MONTHLY_PSC_FMICRO_MEDIAN",0.4318781,"GB",NA
"29085","M_200709","MONTHLY_PSC_FMICRO_MEDIAN",0.2866778,"MAB",NA
"29086","M_200710","MONTHLY_PSC_FMICRO_MEDIAN",0.5464926,"GOM",NA
"29087","M_200710","MONTHLY_PSC_FMICRO_MEDIAN",0.5281016,"GB",NA
"29088","M_200710","MONTHLY_PSC_FMICRO_MEDIAN",0.3308101,"MAB",NA
"29089","M_200711","MONTHLY_PSC_FMICRO_MEDIAN",0.4837744,"GOM",NA
"29090","M_200711","MONTHLY_PSC_FMICRO_MEDIAN",0.5168568,"GB",NA
"29091","M_200711","MONTHLY_PSC_FMICRO_MEDIAN",0.4820299,"MAB",NA
"29092","M_200712","MONTHLY_PSC_FMICRO_MEDIAN",0.5534251,"GOM",NA
"29093","M_200712","MONTHLY_PSC_FMICRO_MEDIAN",0.5744532,"GB",NA
"29094","M_200712","MONTHLY_PSC_FMICRO_MEDIAN",0.5345472,"MAB",NA
"29095","M_200801","MONTHLY_PSC_FMICRO_MEDIAN",0.5572695,"GOM",NA
"29096","M_200801","MONTHLY_PSC_FMICRO_MEDIAN",0.5813951,"GB",NA
"29097","M_200801","MONTHLY_PSC_FMICRO_MEDIAN",0.5966402,"MAB",NA
"29098","M_200802","MONTHLY_PSC_FMICRO_MEDIAN",0.5458583,"GOM",NA
"29099","M_200802","MONTHLY_PSC_FMICRO_MEDIAN",0.6033482,"GB",NA
"29100","M_200802","MONTHLY_PSC_FMICRO_MEDIAN",0.5987576,"MAB",NA
"29101","M_200803","MONTHLY_PSC_FMICRO_MEDIAN",0.5476134,"GOM",NA
"29102","M_200803","MONTHLY_PSC_FMICRO_MEDIAN",0.6266969,"GB",NA
"29103","M_200803","MONTHLY_PSC_FMICRO_MEDIAN",0.60312,"MAB",NA
"29104","M_200804","MONTHLY_PSC_FMICRO_MEDIAN",0.6391792,"GOM",NA
"29105","M_200804","MONTHLY_PSC_FMICRO_MEDIAN",0.6486459,"GB",NA
"29106","M_200804","MONTHLY_PSC_FMICRO_MEDIAN",0.5579737,"MAB",NA
"29107","M_200805","MONTHLY_PSC_FMICRO_MEDIAN",0.5839522,"GOM",NA
"29108","M_200805","MONTHLY_PSC_FMICRO_MEDIAN",0.5716738,"GB",NA
"29109","M_200805","MONTHLY_PSC_FMICRO_MEDIAN",0.486038,"MAB",NA
"29110","M_200806","MONTHLY_PSC_FMICRO_MEDIAN",0.3990309,"GOM",NA
"29111","M_200806","MONTHLY_PSC_FMICRO_MEDIAN",0.4786091,"GB",NA
"29112","M_200806","MONTHLY_PSC_FMICRO_MEDIAN",0.3338791,"MAB",NA
"29113","M_200807","MONTHLY_PSC_FMICRO_MEDIAN",0.3205859,"GOM",NA
"29114","M_200807","MONTHLY_PSC_FMICRO_MEDIAN",0.4038199,"GB",NA
"29115","M_200807","MONTHLY_PSC_FMICRO_MEDIAN",0.3098894,"MAB",NA
"29116","M_200808","MONTHLY_PSC_FMICRO_MEDIAN",0.341081,"GOM",NA
"29117","M_200808","MONTHLY_PSC_FMICRO_MEDIAN",0.3426567,"GB",NA
"29118","M_200808","MONTHLY_PSC_FMICRO_MEDIAN",0.2930665,"MAB",NA
"29119","M_200809","MONTHLY_PSC_FMICRO_MEDIAN",0.4331944,"GOM",NA
"29120","M_200809","MONTHLY_PSC_FMICRO_MEDIAN",0.404249,"GB",NA
"29121","M_200809","MONTHLY_PSC_FMICRO_MEDIAN",0.2978563,"MAB",NA
"29122","M_200810","MONTHLY_PSC_FMICRO_MEDIAN",0.5208944,"GOM",NA
"29123","M_200810","MONTHLY_PSC_FMICRO_MEDIAN",0.4790289,"GB",NA
"29124","M_200810","MONTHLY_PSC_FMICRO_MEDIAN",0.3581975,"MAB",NA
"29125","M_200811","MONTHLY_PSC_FMICRO_MEDIAN",0.5063415,"GOM",NA
"29126","M_200811","MONTHLY_PSC_FMICRO_MEDIAN",0.5194989,"GB",NA
"29127","M_200811","MONTHLY_PSC_FMICRO_MEDIAN",0.5030666,"MAB",NA
"29128","M_200812","MONTHLY_PSC_FMICRO_MEDIAN",0.5304955,"GOM",NA
"29129","M_200812","MONTHLY_PSC_FMICRO_MEDIAN",0.5168221,"GB",NA
"29130","M_200812","MONTHLY_PSC_FMICRO_MEDIAN",0.5794849,"MAB",NA
"29131","M_200901","MONTHLY_PSC_FMICRO_MEDIAN",0.5697668,"GOM",NA
"29132","M_200901","MONTHLY_PSC_FMICRO_MEDIAN",0.5770304,"GB",NA
"29133","M_200901","MONTHLY_PSC_FMICRO_MEDIAN",0.5964634,"MAB",NA
"29134","M_200902","MONTHLY_PSC_FMICRO_MEDIAN",0.5490559,"GOM",NA
"29135","M_200902","MONTHLY_PSC_FMICRO_MEDIAN",0.5843946,"GB",NA
"29136","M_200902","MONTHLY_PSC_FMICRO_MEDIAN",0.6259443,"MAB",NA
"29137","M_200903","MONTHLY_PSC_FMICRO_MEDIAN",0.5624098,"GOM",NA
"29138","M_200903","MONTHLY_PSC_FMICRO_MEDIAN",0.6501687,"GB",NA
"29139","M_200903","MONTHLY_PSC_FMICRO_MEDIAN",0.6044393,"MAB",NA
"29140","M_200904","MONTHLY_PSC_FMICRO_MEDIAN",0.6698405,"GOM",NA
"29141","M_200904","MONTHLY_PSC_FMICRO_MEDIAN",0.6972243,"GB",NA
"29142","M_200904","MONTHLY_PSC_FMICRO_MEDIAN",0.552919,"MAB",NA
"29143","M_200905","MONTHLY_PSC_FMICRO_MEDIAN",0.5067809,"GOM",NA
"29144","M_200905","MONTHLY_PSC_FMICRO_MEDIAN",0.5330217,"GB",NA
"29145","M_200905","MONTHLY_PSC_FMICRO_MEDIAN",0.3927304,"MAB",NA
"29146","M_200906","MONTHLY_PSC_FMICRO_MEDIAN",0.4334845,"GOM",NA
"29147","M_200906","MONTHLY_PSC_FMICRO_MEDIAN",0.4970267,"GB",NA
"29148","M_200906","MONTHLY_PSC_FMICRO_MEDIAN",0.3196036,"MAB",NA
"29149","M_200907","MONTHLY_PSC_FMICRO_MEDIAN",0.3751869,"GOM",NA
"29150","M_200907","MONTHLY_PSC_FMICRO_MEDIAN",0.4465939,"GB",NA
"29151","M_200907","MONTHLY_PSC_FMICRO_MEDIAN",0.3034389,"MAB",NA
"29152","M_200908","MONTHLY_PSC_FMICRO_MEDIAN",0.3348422,"GOM",NA
"29153","M_200908","MONTHLY_PSC_FMICRO_MEDIAN",0.3999223,"GB",NA
"29154","M_200908","MONTHLY_PSC_FMICRO_MEDIAN",0.3119485,"MAB",NA
"29155","M_200909","MONTHLY_PSC_FMICRO_MEDIAN",0.4740445,"GOM",NA
"29156","M_200909","MONTHLY_PSC_FMICRO_MEDIAN",0.4588952,"GB",NA
"29157","M_200909","MONTHLY_PSC_FMICRO_MEDIAN",0.3105566,"MAB",NA
"29158","M_200910","MONTHLY_PSC_FMICRO_MEDIAN",0.5420123,"GOM",NA
"29159","M_200910","MONTHLY_PSC_FMICRO_MEDIAN",0.508015,"GB",NA
"29160","M_200910","MONTHLY_PSC_FMICRO_MEDIAN",0.3720696,"MAB",NA
"29161","M_200911","MONTHLY_PSC_FMICRO_MEDIAN",0.5119519,"GOM",NA
"29162","M_200911","MONTHLY_PSC_FMICRO_MEDIAN",0.490256,"GB",NA
"29163","M_200911","MONTHLY_PSC_FMICRO_MEDIAN",0.5010175,"MAB",NA
"29164","M_200912","MONTHLY_PSC_FMICRO_MEDIAN",0.5019048,"GOM",NA
"29165","M_200912","MONTHLY_PSC_FMICRO_MEDIAN",0.513703,"GB",NA
"29166","M_200912","MONTHLY_PSC_FMICRO_MEDIAN",0.5617723,"MAB",NA
"29167","M_201001","MONTHLY_PSC_FMICRO_MEDIAN",0.5602502,"GOM",NA
"29168","M_201001","MONTHLY_PSC_FMICRO_MEDIAN",0.5688731,"GB",NA
"29169","M_201001","MONTHLY_PSC_FMICRO_MEDIAN",0.6090231,"MAB",NA
"29170","M_201002","MONTHLY_PSC_FMICRO_MEDIAN",0.563415,"GOM",NA
"29171","M_201002","MONTHLY_PSC_FMICRO_MEDIAN",0.5939009,"GB",NA
"29172","M_201002","MONTHLY_PSC_FMICRO_MEDIAN",0.6473666,"MAB",NA
"29173","M_201003","MONTHLY_PSC_FMICRO_MEDIAN",0.5725791,"GOM",NA
"29174","M_201003","MONTHLY_PSC_FMICRO_MEDIAN",0.5872671,"GB",NA
"29175","M_201003","MONTHLY_PSC_FMICRO_MEDIAN",0.6154501,"MAB",NA
"29176","M_201004","MONTHLY_PSC_FMICRO_MEDIAN",0.6723563,"GOM",NA
"29177","M_201004","MONTHLY_PSC_FMICRO_MEDIAN",0.6560408,"GB",NA
"29178","M_201004","MONTHLY_PSC_FMICRO_MEDIAN",0.5208124,"MAB",NA
"29179","M_201005","MONTHLY_PSC_FMICRO_MEDIAN",0.4877981,"GOM",NA
"29180","M_201005","MONTHLY_PSC_FMICRO_MEDIAN",0.5175382,"GB",NA
"29181","M_201005","MONTHLY_PSC_FMICRO_MEDIAN",0.4090406,"MAB",NA
"29182","M_201006","MONTHLY_PSC_FMICRO_MEDIAN",0.3806325,"GOM",NA
"29183","M_201006","MONTHLY_PSC_FMICRO_MEDIAN",0.445792,"GB",NA
"29184","M_201006","MONTHLY_PSC_FMICRO_MEDIAN",0.3016236,"MAB",NA
"29185","M_201007","MONTHLY_PSC_FMICRO_MEDIAN",0.3264838,"GOM",NA
"29186","M_201007","MONTHLY_PSC_FMICRO_MEDIAN",0.4140521,"GB",NA
"29187","M_201007","MONTHLY_PSC_FMICRO_MEDIAN",0.3052077,"MAB",NA
"29188","M_201008","MONTHLY_PSC_FMICRO_MEDIAN",0.3616947,"GOM",NA
"29189","M_201008","MONTHLY_PSC_FMICRO_MEDIAN",0.3832063,"GB",NA
"29190","M_201008","MONTHLY_PSC_FMICRO_MEDIAN",0.2904325,"MAB",NA
"29191","M_201009","MONTHLY_PSC_FMICRO_MEDIAN",0.4335386,"GOM",NA
"29192","M_201009","MONTHLY_PSC_FMICRO_MEDIAN",0.4095753,"GB",NA
"29193","M_201009","MONTHLY_PSC_FMICRO_MEDIAN",0.2881779,"MAB",NA
"29194","M_201010","MONTHLY_PSC_FMICRO_MEDIAN",0.5662727,"GOM",NA
"29195","M_201010","MONTHLY_PSC_FMICRO_MEDIAN",0.5504698,"GB",NA
"29196","M_201010","MONTHLY_PSC_FMICRO_MEDIAN",0.3824425,"MAB",NA
"29197","M_201011","MONTHLY_PSC_FMICRO_MEDIAN",0.4754738,"GOM",NA
"29198","M_201011","MONTHLY_PSC_FMICRO_MEDIAN",0.5396484,"GB",NA
"29199","M_201011","MONTHLY_PSC_FMICRO_MEDIAN",0.5436962,"MAB",NA
"29200","M_201012","MONTHLY_PSC_FMICRO_MEDIAN",0.498834,"GOM",NA
"29201","M_201012","MONTHLY_PSC_FMICRO_MEDIAN",0.5466055,"GB",NA
"29202","M_201012","MONTHLY_PSC_FMICRO_MEDIAN",0.6254022,"MAB",NA
"29203","M_201101","MONTHLY_PSC_FMICRO_MEDIAN",0.5821616,"GOM",NA
"29204","M_201101","MONTHLY_PSC_FMICRO_MEDIAN",0.661912,"GB",NA
